DISTRICTS,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER THEFTS,FORGERY,COUNTERFEITING,sum
"DINDORI, MADHYA PRADESH",0.03726147498067154,0.010314595151270799,0.007091284167626832,0.09270242393183872,0.0,0.06923671996152438,0.03145951521552756,0.0002578648790525281,0.0,0.004254770499854078,0.0813563692571376,0.06266116553936721,0.016632284681740047,0.03816400205645286,0.01560082516733499,0.004512635378906606,0.016890149560792576,0.00012893243862373697,0.006962351727198042,0.1905621454808291,0.004641567817530344,0.1463383187133927,0.006833419288574305,0.04731820525108475,0.0,0.1382155750313608,0.007864878802979364,0.0,0.0,1.0372614749806714
"DISCOM, RAJASTHAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DIU, DAMAN & DIU",0.01377952755932637,0.017716535437356625,0.0019685039252356003,0.007874015756060513,0.0,0.007874015756060513,0.031496062996683,0.003937007878030256,0.0,0.009842519681296113,0.11417322835264121,0.16338582678668082,0.10039370079331485,0.062992125993366,0.10236220471855044,0.01574803148456197,0.02952755904388834,0.03937007875274351,0.007874015756060513,0.07283464567466211,0.0019685039252356003,0.003937007878030256,0.0019685039252356003,0.0334645669219186,0.0,0.16732283463715203,0.0,0.0019685039252356003,0.0,1.0137795275593264
"DODA, JAMMU & KASHMIR",0.1015364061464211,0.14595858383401905,0.0008350033396584417,0.04442217768759797,0.0,0.03674014694964746,0.13627254509678677,0.002839011355306304,0.0,0.005344021376619639,0.10003340014111473,0.09051436204516079,0.0031730126916372824,0.08032732131395307,0.04525718103427044,0.01536406145485895,0.01970607882482366,0.0005010020033274632,0.0377421509609784,0.042919171682291604,0.0,0.06145624583346385,0.011356045423563225,0.029392117564393985,0.0,0.08283233133059037,0.007014028055936522,0.0,0.0,1.101536406146421
"DUMKA, JHARKHAND",0.05389622240336324,0.043433298863877375,0.0035281951459268266,0.04446742502365317,0.0,0.03887097755221332,0.04647484640214797,0.007786361701208923,0.00024332380340230067,0.008759656917373024,0.05450453190761082,0.1515907293680426,0.03449114909778497,0.1068799805375806,0.07768112415485351,0.014112780582004039,0.018127623338993638,0.0,0.00936796642162061,0.1781130238758725,0.00815134740546074,0.01739765192708347,0.00042581665552820954,0.040270089426460536,0.00024332380340230067,0.08370338829033791,0.01021959973267703,0.0011557880648834782,0.0,1.053896222403363
"DUNGARPUR, RAJASTHAN",0.023989898995116974,0.012626262625581305,0.0006645401379926253,0.04525518341274169,0.0,0.030303030303255846,0.10858585857813852,0.0004651780967809089,0.00019936204121171632,0.011164274322741814,0.052565124936242706,0.06838118022679361,0.02651515151651181,0.038343965973524824,0.07728601807812764,0.017477405640184247,0.048245614040221006,0.00019936204121171632,0.01787612971516483,0.14719564061095394,0.005648591174798027,0.06977671451713634,0.0001329080277845963,0.08619085592946168,0.0,0.13137958532040306,0.0035220627330355553,0.0,0.0,1.023989898995117
"DURG, CHHATTISGARH",0.017345901810292635,0.013666468092734838,0.00043802782358886986,0.0309072432274855,0.0,0.027893611798172034,0.029470511955831214,0.0010162245505986242,0.0003679433717557798,0.014016890351900289,0.1349300907637351,0.20354276903621343,0.0685601149371603,0.12725584329218176,0.014507481514241327,0.0037845603955527283,0.026369274975830883,0.0012615201317691441,0.007201177419349677,0.09690927568230454,0.002961068086636567,0.06312856993604002,0.006360163997843187,0.031713214426264284,1.752111283562474e-05,0.08560815782851143,0.007726810806871375,1.752111283562474e-05,0.0003679433717557798,1.0173459018102926
"EAST GODAVARI, ANDHRA PRADESH",0.011486823937655582,0.01337681287110416,0.0005190125052945886,0.008284614706725731,0.0,0.006443589216189904,0.01780310820501429,0.00038191486239693106,0.0,0.0027811236136543287,0.05960809659610435,0.14908389390366802,0.036438594946400234,0.10720056405327272,0.008539224615355945,0.012319202483624078,0.03632108267518377,0.0022719037963938996,0.005385978828709822,0.33199173502421225,0.0022327330420636986,0.03362809326699825,0.017685595933797822,0.05752225388826281,0.0,0.0840898185460317,0.005444734960205123,0.0,0.0006463174593355005,1.0114868239376555
"EAST, DELHI UT",0.005760135134722953,0.006064189189795513,0.0024493243238577823,0.013082770265417506,0.0,0.00929054054052416,0.07108108107718059,0.0006165540540303934,0.0013260135130285283,0.013978040539080855,0.03789695946008168,0.36194256757351023,0.19788006757081653,0.11065033784134377,0.0017145270270551775,0.004459459459025921,0.022111486486849533,0.00038006756754002403,0.0008614864865344149,0.024493243238577826,0.0015624999995188977,0.020979729726695814,0.0025168918924399733,0.02181587837873657,0.0,0.019315878383763092,0.05341216216134994,0.00010135135133612354,1.6891891909061128e-05,1.0057601351347227
"EAST, SIKKIM",0.02126184423162882,0.017564132193877674,0.004853247053188312,0.035128264394226345,0.0,0.026808412294726528,0.030968338338005445,0.0006933210066739022,0.0,0.011555350125252196,0.17148139587932035,0.1650103998084026,0.022186272242684355,0.13334874044754577,0.03489715739631571,0.013404206147363264,0.06771435174672573,0.003697712040986642,0.0143286341584188,0.11093136122959926,0.00023110700114613474,0.027963947306928204,0.001848856018875572,0.007164317077591651,0.0,0.08504737694592827,0.009475387105230488,0.0016177490177294372,0.0020799630232572045,1.0212618442316286
"ECONOMIC OFFENCES UNIT, BIHAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307693964497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2307692306035503,1.0000000000000002
"EOW, DELHI UT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024561403510150816,0.9274853801222448,0.0,0.0,0.0,0.0,0.005847953214363394,0.0035087719253431827,0.0,0.0,0.0,0.0,0.038596491227897815,0.0,1.0000000000000002
"ERNAKULAM COMMR., KERALA",0.003735990036382449,0.005029217357958224,0.0017722004024239308,0.010489510490892645,0.0,0.0073761854583387285,0.005651882365139569,0.0019637896349643615,0.002131430213562969,0.010872688955302943,0.0500766357071818,0.1008238336952299,0.032977296676712585,0.06250598715361562,0.06597854201038453,0.00431075773635071,0.1061404349165835,0.00035922981113903834,0.0015327138613292907,0.12925088609952637,0.0001915892325404309,0.03034294472634795,0.0041670658113586445,0.032354631669531245,0.0,0.32812050961127665,0.0053405498615488965,2.3948653941823427e-05,0.00021553788681753547,1.0037359900363825
"ERNAKULAM RURAL, KERALA",0.00602551060275905,0.005986383911315875,0.0029540652642147634,0.011307614054403446,0.0,0.008510055558700248,0.005477736911599136,0.0017020111117400495,0.002230221456904489,0.010740277014783077,0.05372094841415923,0.08103137961117951,0.025393223253310764,0.05100164331229786,0.09110650283582333,0.0045191329520692875,0.05039517958671205,0.0006260270756895832,0.002856248532867959,0.210364660759345,0.0003325768838402656,0.03969402925515555,0.004088739337977765,0.03558572657145619,0.0,0.2945848658847365,0.0046365130291376785,0.0007434071522102008,0.0004108302683699352,1.0060255106027591
"ERNAKULAM, KERALA",0.006188597508961991,0.011371547923286237,0.001933936721956749,0.005028235476437744,0.0,0.005028235476437744,0.004950878006952993,0.004022588380716994,0.0,0.015394136299671212,0.09600061885947862,0.18743714709300116,0.04718805600664744,0.14024909105386357,0.10149299914740986,0.004409375724891743,0.045486191693144946,0.0013924344398954995,0.0037905159744287455,0.27144735820400323,0.00030942987577300095,0.02568267965883495,0.0006962172199477497,0.02630153941904499,0.0,0.00038678734417474885,0.0,0.0,0.0,1.006188597508962
"ERODE, TAMIL NADU",0.015491818579469489,0.007631846369302553,0.00018664841665159718,0.003836661895741472,0.0,0.003836661895741472,0.02360065534594613,0.001119890499619241,0.0001451709906967598,0.009125033701353962,0.04311578423693766,0.15153777556616507,0.05151496297609757,0.09587506999458377,0.011883282524592398,0.003961094173896326,0.023434745639804046,0.0014931873329224353,0.005661668637173632,0.33582197886604137,0.0008088098053934739,0.01447562164459217,0.0018250067402707925,0.009933843505005384,0.0,0.19490242437102612,0.0041477425925803175,0.0,0.0001244322778645121,1.0154918185794695
"ETAH, UTTAR PRADESH",0.058171644522727634,0.08149843760396296,0.01140905457492472,0.018566964609602526,0.0,0.01496984230827315,0.08865634765390128,0.004360148244698437,0.0,0.01983867451436982,0.03190175132312524,0.13592762152800325,0.06235011991683898,0.06765496693362016,0.050686723345700284,0.02027468934031485,0.0412034009144604,0.0010537024923034668,0.004723493932138153,0.1439938958028994,0.022781774581868496,0.030739045127387624,0.006213211246825859,0.040912724365525996,0.0,0.09145410944438934,0.005922534697891454,0.002688758084510479,0.00021800741246382963,1.0581716445227278
"ETAWAH, UTTAR PRADESH",0.045810574048233875,0.0455529217736854,0.007008141811447205,0.012470369991474953,0.0008244872720622758,0.00937854271853607,0.10780171078805517,0.0029887663609552144,0.0004122436356704247,0.024167783159304485,0.03735957951374375,0.15567350304710534,0.09734102852507263,0.05209728949383106,0.01710811089006188,0.02499227042920248,0.05024219313295344,0.0013397918168306631,0.004483149541072109,0.09527981038639893,0.02014840770953392,0.025816757706314742,0.011079047719013167,0.04534679995981804,0.0,0.14454292489626813,0.006235184994294624,0.0,0.0003091827272938883,1.045810574048234
"FAIZABAD, UTTAR PRADESH",0.0331299040949456,0.02246269039701622,0.009795374119506548,0.01897533206896515,0.0,0.015385404380436063,0.09374839737238772,0.0015385404380436063,0.0007692702186628104,0.015077696291822162,0.05579773321291786,0.14641776499020814,0.05559259449196183,0.08369659984450628,0.028719421508232687,0.03964305861453697,0.04866916252327855,0.001897533206896515,0.003846351094750023,0.1446228011459436,0.010154366888359457,0.028155290011243894,0.013539155855932511,0.022924252526347146,0.0,0.13144263810194312,0.007128570696101179,0.0,0.0,1.0331299040949455
"FARIDABAD, HARYANA",0.013885865340909439,0.009189861607046958,0.0010884776862243584,0.013574871715962914,0.0,0.01057378323729706,0.05131394806175267,0.0014927693982194493,0.00653086611734615,0.006701912611828674,0.07277250816782418,0.27726636601270827,0.21340382522801127,0.058529000165736735,0.03797232156177846,0.029622142752754193,0.011413466024434979,0.0006219872492399625,0.0018037630229482782,0.05207588244210972,0.00391851967040769,0.011351267298574892,0.057596019288720206,0.039527289697395857,0.0,0.024475198252596413,0.005333540662499356,0.00166381589183119,0.00018659617475021923,1.0138858653409095
"FARIDKOT, PUNJAB",0.0300107181160995,0.037513397645124374,0.0021436227230548963,0.026438013583232212,0.0,0.020721686320640982,0.04430153626424127,0.0017863522681009056,0.002977253781835438,0.00381088484061598,0.10765749673156243,0.14207455043930978,0.05275693700091925,0.08419673693683472,0.0,0.008693581041092146,0.112302012637628,0.0011909015120672704,0.0034536143856619896,0.25699654633546143,0.004049065143362886,0.022627128735947185,0.00035727045328672865,0.03727521734737926,0.0,0.021198046916131225,0.0051208765032230725,0.0,0.00035727045328672865,1.0300107181160996
"FATEHABAD, HARYANA",0.01980631052451286,0.01624492345939121,0.0021243361452279136,0.016119962512193196,0.0,0.013120899718209896,0.05048422367393496,0.0017494532957613195,0.002936582317760111,0.007497656981459344,0.11990003125949118,0.19081537015019276,0.11508903469614755,0.07016557325124981,0.026991565137102432,0.007747578881103739,0.05417057169500189,0.0016244923459391213,0.0043736332394032984,0.14026866607263694,0.00556076226140209,0.020681037172393522,0.0067478912834008815,0.0851608872211663,0.0,0.034426741644088044,0.00556076226140209,6.24804744737357e-05,0.00037488284946659417,1.019806310524513
"FATEHGARH SAHIB, PUNJAB",0.022285251209382035,0.015397082662005929,0.0041531604543980204,0.02086709885930732,0.0,0.0149918962701925,0.042544570502241495,0.00040518638614081966,0.005064829821087637,0.004558346839120688,0.07678282009285065,0.1314829821651352,0.055510534841729894,0.07202188007058662,0.0,0.015599675850821882,0.12206239870083359,0.0005064829819669484,0.00020259319307040983,0.1712925445899983,0.004254457050224149,0.012864667746498578,0.002025931929285946,0.027046191245827588,0.0,0.19641410048534824,0.003950567261327611,0.0,0.0,1.022285251209382
"FATEHGARH, UTTAR PRADESH",0.07312495488667571,0.06771096513424815,0.016241969247176562,0.017180394138540576,0.0,0.014726052117305335,0.13470006498299494,0.002526528549785379,0.0008662383597820427,0.016386342304276835,0.04504439471472989,0.13715440697391185,0.06929906879266952,0.06179166967186352,0.03161770014164537,0.020861907165340383,0.044033783294815734,0.0019490363102675544,0.0014437306003104787,0.10048364975290795,0.026925575684825294,0.026348083446318078,0.01602540966152615,0.0538511513797567,0.0,0.08676820905551676,0.0060636685194849094,0.0,0.0,1.0731249548866755
"FATEHPUR, UTTAR PRADESH",0.060576185781661455,0.028371124986347772,0.02163435206159286,0.025906451969584486,0.001533574323586366,0.019553072625726167,0.09464344394799323,0.004545952459531065,0.00016431153445088572,0.015554825285376515,0.041899441338650964,0.08878299924429335,0.03724394785743062,0.04704786942935826,0.018621973932549246,0.025632599409610383,0.0557563807613895,0.0006024756273422972,0.0016978858580372516,0.17466316136512985,0.026837550662761403,0.035765144044305495,0.007996494688367176,0.03888706320193948,0.0,0.17751122795512186,0.004491181947536245,0.004655493481987131,0.0,1.0605761857816614
"FAZILKA, PUNJAB",0.028219178082432416,0.02410958904286552,0.00383561643846335,0.06794520546491241,0.0,0.03808219178352995,0.07068493151430405,0.0,0.003013698631317094,0.0013698630131889654,0.08465753424346162,0.11561643834843637,0.047945205480791876,0.05534246576045065,0.0,0.005205479451652315,0.0898630137066208,0.0016438356181281285,0.00027397260110354653,0.21863013699241096,0.0035616438373598036,0.0153424657538534,0.001095890412085419,0.04301369861490064,0.0,0.09397260274235207,0.012328767122536305,0.000821917807146256,0.0016438356181281285,1.0282191780824324
"FEROZEPUR, PUNJAB",0.030134703514053746,0.03652270518895953,0.002638522427220054,0.0390223580039005,0.0,0.022774614629017198,0.027218441883661446,0.0005554784063444876,0.002221913623433776,0.0018053048196474972,0.08443271768270677,0.11956672684608421,0.043743924455884466,0.06068601582411707,0.0,0.016386612971608986,0.08457158728137663,0.0013886960139170444,0.0030551312310063325,0.30134703514053746,0.004999305651267865,0.01971948339995504,0.0,0.026524093870870402,0.0,0.08568254409017727,0.015136786558305977,0.0,0.0,1.0301347035140538
